week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,redzone_carries,redzone_targets,completion_percentage,position_ranking,position,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,third_down_completion,fourth_down_completion,success_rate,home_team,win_percentage,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,third_down_allowed,fourth_down_allowed
14,LV,P.Barber,0.8,0.0,29.2,6.6,0.0,0.2,0.0,5.58,4.0,0.0,0.0,0.2,17.620000000000005,-5.08,8,1,0.0,3,1,0.011363636363636364,0.15079365079365079,KC,-0.0004940494573866933,-0.1195938608569025,0.06763616523566968,63.81842456608812,36.18157543391188,0.3381294964028777,0.46153846153846156,0.4772727272727273,1,0.5,258.4166666666667,114.75,-11.25,0.06072068325833852,0.08127555047686699,0.029995812050154825,21.083333333333332,0.4159132007233273,0.1487603305785124
15,LV,P.Barber,1.0,0.0,25.5,7.666666666666667,0.0,0.16666666666666666,0.0,5.316666666666667,5.6000000000000005,0.0,0.0,0.16666666666666666,17.883333333333336,-3.4833333333333343,8,1,0.0,3,1,0.016597510373443983,0.14772727272727273,CLE,-0.02646456106196269,-0.13864641841749495,0.0345658818829257,65.06172839506172,34.93827160493827,0.34,0.5,0.4583333333333333,1,0.46153846153846156,228.15384615384616,102.0,-16.923076923076923,0.009112207750210924,0.026518591130111742,-0.01595078097717791,22.23076923076923,0.35208333333333336,0.109375
16,LV,P.Barber,1.0,0.0,26.714285714285715,8.285714285714286,0.0,0.14285714285714285,0.0,5.357142857142857,9.2,0.0,0.0,0.14285714285714285,17.842857142857145,-1.7571428571428567,8,2,0.0,3,1,0.017341040462427744,0.1527777777777778,DEN,-0.025152606212561553,-0.12571353602881868,0.030247324213485558,64.75972540045767,35.24027459954233,0.3496932515337423,0.5333333333333333,0.4423076923076923,1,0.5,226.71428571428572,106.07142857142857,-15.357142857142858,-0.021653449307957737,-0.05051530266857728,0.02239885318983,16.5,0.3796680497925311,0.108
17,LV,P.Barber,1.0,0.0,26.125,7.25,0.0,0.25,0.0,5.8375,3.2,0.0,0.0,0.125,17.362500000000004,0.42916666666666625,11,2,0.0,3,1,0.01838235294117647,0.15217391304347827,IND,-0.029756832575144873,-0.11411596913125771,0.019805987689191798,63.28708644610459,36.71291355389541,0.3620689655172414,0.5625,0.44642857142857145,1,0.5333333333333333,242.6,108.53333333333333,-13.533333333333333,-0.004279845567411505,0.01700304337256133,-0.037776210546800595,20.666666666666668,0.37093275488069416,0.1282051282051282
8,PIT,B.Snell,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,-1,0.008620689655172414,0.06557377049180328,CLE,-0.0481439954061525,-0.05555750155213067,-0.044360971693801515,66.21983914209115,33.78016085790885,0.425,0.0,0.47619047619047616,0,0.5,230.14285714285714,79.14285714285714,-20.428571428571427,0.0541923922418115,0.10813914947728095,-0.03333711453097001,23.571428571428573,0.35208333333333336,0.109375
9,PIT,B.Snell,0.25,0.0,5.25,1.75,0.0,0.0,0.0,0.9500000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,0.2833333333333333,0,0,0.0,,-1,0.011152416356877323,0.052980132450331126,CHI,-0.028079304524666362,-0.03869611624931131,-0.022277975260842537,64.55981941309255,35.44018058690745,0.40860215053763443,0.2222222222222222,0.48,0,0.5714285714285714,245.625,124.0,-20.25,0.06512923634428573,0.09092250564463787,0.03167459992501714,24.375,0.3263598326359833,0.10714285714285714
10,PIT,B.Snell,0.2,0.0,5.4,1.4,0.0,0.0,0.0,0.8800000000000001,0.4,0.0,0.0,0.0,0.0,0.5533333333333335,0,0,0.0,,-1,0.010067114093959731,0.055248618784530384,DET,-0.023513990539743512,-0.04393609141559532,-0.011535642910638133,62.91913214990138,37.08086785009862,0.4,0.36363636363636365,0.4827586206896552,0,0.625,256.0,134.25,-14.5,0.17022213688469312,0.3535434724688783,-0.009938486017006101,29.0,0.36086956521739133,0.12096774193548387
11,PIT,B.Snell,0.16666666666666666,0.0,5.166666666666667,1.1666666666666667,0.0,0.0,0.0,0.8000000000000002,0.7000000000000001,0.0,0.0,0.0,0.0,0.09999999999999987,1,0,0.0,,-1,0.008620689655172414,0.052884615384615384,LAC,-0.04155393639201037,-0.035458503225566526,-0.04512363758340843,62.862010221465084,37.13798977853492,0.4015748031496063,0.36363636363636365,0.46875,0,0.6111111111111112,212.88888888888889,151.0,-13.222222222222221,0.05541380054878893,0.03604568727316911,0.07527136073029081,24.666666666666668,0.44042553191489364,0.12608695652173912
12,PIT,B.Snell,0.14285714285714285,0.0,5.428571428571429,1.0,0.0,0.0,0.0,0.7857142857142857,0.5,0.0,0.0,0.0,0.0,-0.21904761904761894,1,0,0.0,,-1,0.007653061224489796,0.05333333333333334,CIN,-0.04042259991416014,-0.04357684792852206,-0.038656529510030846,63.80368098159509,36.19631901840491,0.4154929577464789,0.3076923076923077,0.4722222222222222,0,0.55,265.9,98.0,-14.8,-0.029832727638552044,-0.014542017337430208,-0.05672799486463241,20.4,0.3694915254237288,0.0784313725490196
13,PIT,B.Snell,0.125,0.0,5.375,0.875,0.0,0.0,0.0,0.75,1.3,0.0,0.0,0.0,0.0,-0.21666666666666667,1,0,0.0,,-1,0.006928406466512702,0.058333333333333334,BAL,-0.06325292957634203,-0.05597909707610464,-0.06717084377073036,64.69760900140648,35.30239099859353,0.4258064516129032,0.3076923076923077,0.48717948717948717,0,0.5,286.72727272727275,83.18181818181819,-16.454545454545453,0.014501495433135895,0.07411169708690496,-0.09827456174967045,20.727272727272727,0.32548179871520344,0.10507246376811594
16,PIT,B.Snell,0.1,0.0,5.4,0.7,0.0,0.0,0.0,0.7100000000000001,3.6,0.0,0.0,0.0,0.0,-0.17666666666666675,1,0,0.0,,-1,0.005703422053231939,0.05647840531561462,KC,-0.06795047654652375,-0.07090538081889419,-0.06631778487429008,64.28571428571429,35.714285714285715,0.4031413612565445,0.4,0.5102040816326531,0,0.5357142857142857,255.5,115.21428571428571,-10.857142857142858,0.025442291773413617,0.03281225871286713,0.014234708912824507,20.714285714285715,0.4159132007233273,0.1487603305785124
17,PIT,B.Snell,0.18181818181818182,0.0,6.7272727272727275,1.1818181818181819,0.0,0.0,0.0,0.9727272727272728,0.2,0.0,0.0,0.0,0.0,0.5939393939393939,1,0,0.0,,-1,0.007054673721340388,0.06481481481481481,CLE,-0.08318074292676333,-0.06684985267746497,-0.09221076459402246,64.24815983175604,35.75184016824395,0.4019607843137255,0.4444444444444444,0.49056603773584906,0,0.5,226.93333333333334,102.26666666666667,-15.066666666666666,0.017625900229992355,0.031739956032726044,-0.002847235659687259,21.933333333333334,0.35208333333333336,0.109375
4,LV,H.Ruggs,3.6666666666666665,0.0,3.0,79.0,0.0,0.0,0.3333333333333333,13.866666666666667,9.0,0.3333333333333333,-7.266666666666667,0.3333333333333333,8.633333333333333,0.0,1,1,0.0,3,2,0.13846153846153847,0.02666666666666667,LAC,0.05063270200777736,-0.26917566911616886,0.22907650328708068,64.25339366515837,35.74660633484163,0.46511627906976744,0.3333333333333333,0.5,1,1.0,208.0,162.33333333333334,-9.0,0.06293808597286536,0.09942605614034374,0.022207328576610376,20.0,0.44042553191489364,0.12608695652173912
5,LV,H.Ruggs,3.5,0.0,2.25,74.25,0.0,0.0,0.25,12.65,8.100000000000001,0.25,-6.05,0.25,9.85,2.0166666666666657,1,1,0.0,3,2,0.14285714285714285,0.02197802197802198,CHI,-0.027379798736924334,-0.2758217038909767,0.10904783704131255,64.98194945848375,35.018050541516246,0.42857142857142855,0.3333333333333333,0.4375,1,0.75,254.25,108.75,-29.5,-0.02958222776911126,0.013985995871904695,-0.08681891372887736,22.75,0.3263598326359833,0.10714285714285714
6,LV,H.Ruggs,3.4,0.0,1.8,69.6,0.0,0.0,0.2,11.74,18.700000000000003,0.0,0.0,0.2,10.76,-1.873333333333333,1,1,0.0,3,2,0.1319796954314721,0.01834862385321101,DEN,-0.046426720502095106,-0.22305817860012725,0.04984160974090818,64.79289940828401,35.20710059171598,0.4142857142857143,0.3333333333333333,0.4,1,0.6,222.8,84.8,-15.8,-0.09387161523938584,-0.106505669130368,-0.07361160089168468,15.2,0.3796680497925311,0.108
7,LV,H.Ruggs,3.3333333333333335,0.0,1.5,74.16666666666667,0.0,0.0,0.3333333333333333,12.9,7.1000000000000005,0.16666666666666666,-6.3,0.16666666666666666,9.6,-0.966666666666665,1,1,0.0,2,2,0.13392857142857142,0.015267175572519083,PHI,0.003693129756176964,-0.18699700846562886,0.11254541699112443,63.75321336760925,36.246786632390744,0.4074074074074074,0.3333333333333333,0.4782608695652174,1,0.6666666666666666,213.66666666666666,133.16666666666666,-12.0,0.05115953931095879,0.0847929236844435,0.012235510204566386,24.0,0.406,0.10317460317460317
4,PIT,J.Smith-Schuster,4.333333333333333,0.0,1.0,39.333333333333336,0.0,0.3333333333333333,0.0,10.366666666666667,3.1,0.0,0.0,0.3333333333333333,6.033333333333331,-1.7763568394002505e-15,1,0,0.0,3,2,0.14960629921259844,0.022727272727272728,GB,-0.09234259358615692,-0.1762186653707076,-0.06354931521235592,74.5945945945946,25.405405405405407,0.4186046511627907,0.0,0.36363636363636365,0,0.3333333333333333,217.0,113.33333333333333,-12.0,0.11436065769368522,0.17767860670945013,0.03104756688346825,27.666666666666668,0.39316239316239315,0.11428571428571428
5,PIT,J.Smith-Schuster,3.75,0.0,0.75,32.25,0.0,0.25,0.0,8.55,0.6000000000000001,0.0,0.0,0.25,7.849999999999998,-0.21666666666666679,1,0,0.0,3,2,0.16167664670658682,0.016666666666666666,DEN,-0.10451866007178875,-0.0942469793935157,-0.10813709303799858,74.07407407407408,25.925925925925924,0.4074074074074074,0.0,0.4,0,0.25,215.25,69.0,-17.5,-0.15450822717950202,-0.18622721330267,-0.0918941247025988,12.25,0.3796680497925311,0.108
4,CAR,C.Hubbard,1.6666666666666667,0.0,20.666666666666668,10.333333333333334,0.0,0.0,0.0,4.766666666666667,9.100000000000001,0.0,0.0,0.3333333333333333,6.133333333333334,0.0,3,2,0.0,2,1,0.0761904761904762,0.2261904761904762,DAL,0.05482623392192201,-0.13707467796712522,0.20177738266578701,56.49999999999999,43.5,0.4473684210526316,0.0,0.45454545454545453,1,1.0,336.3333333333333,70.33333333333333,-16.0,-0.03324958394953134,0.015483633232960236,-0.17620035435150672,21.0,0.34444444444444444,0.10839160839160839
5,CAR,C.Hubbard,1.75,0.0,29.75,11.25,0.0,0.0,0.0,5.85,18.400000000000002,0.0,0.0,0.0,0.0,1.1500000000000004,4,2,0.0,2,1,0.06944444444444445,0.29523809523809524,PHI,0.06399660736014533,-0.036935581004138164,0.13432355151074285,58.582089552238806,41.417910447761194,0.4117647058823529,0.6,0.5333333333333333,1,0.75,202.0,148.0,-13.25,0.0923385711314866,0.1767855202139736,0.008567197641659467,25.0,0.406,0.10317460317460317
6,CAR,C.Hubbard,2.4,0.0,44.0,15.6,0.0,0.0,0.0,8.36,13.5,0.2,-7.359999999999999,0.2,10.040000000000003,4.440000000000003,6,2,0.0,2,1,0.08839779005524862,0.40310077519379844,MIN,-0.012029642624923372,-0.05095574810092622,0.014719578573970894,58.28402366863905,41.71597633136095,0.3939393939393939,0.6,0.5,1,0.6,260.6,130.0,-24.6,-0.029180956682979174,-0.06696349447459937,0.01908140910923639,21.8,0.3333333333333333,0.09818181818181818
7,CAR,C.Hubbard,2.1666666666666665,0.0,46.833333333333336,13.666666666666666,0.0,0.16666666666666666,0.0,9.216666666666667,9.600000000000001,0.3333333333333333,-7.516666666666667,0.16666666666666666,9.183333333333335,4.449999999999999,7,2,0.0,2,1,0.08520179372197309,0.4594594594594595,NYG,-0.05969875196230861,-0.024358732257666348,-0.08266976477032607,59.85221674876847,40.14778325123153,0.358974358974359,0.7142857142857143,0.45454545454545453,1,0.5,267.3333333333333,134.5,-11.333333333333334,0.12929898006698928,0.2534365471340418,-0.01952503499635213,28.5,0.3501006036217304,0.10181818181818182
8,CAR,C.Hubbard,2.4285714285714284,0.0,44.142857142857146,15.714285714285714,0.0,0.14285714285714285,0.0,9.271428571428572,14.100000000000001,0.2857142857142857,-7.571428571428572,0.14285714285714285,9.12857142857143,4.561904761904762,8,2,0.0,2,1,0.09195402298850575,0.4878048780487805,ATL,-0.09893858624457241,-0.011395772975674033,-0.15226572249640133,61.53846153846154,38.46153846153847,0.3225806451612903,0.6363636363636364,0.38461538461538464,1,0.42857142857142855,258.8333333333333,109.66666666666667,-12.666666666666666,0.10649470678191138,0.17566716645788252,0.006007687658034423,27.333333333333332,0.40301724137931033,0.09090909090909091
9,CAR,C.Hubbard,2.25,0.0,48.875,14.875,0.0,0.25,0.0,9.875,4.6000000000000005,0.25,-8.175,0.125,8.525000000000002,2.5250000000000004,13,2,0.0,2,1,0.09090909090909091,0.5048543689320388,NE,-0.08168160222232489,-0.003981408904481561,-0.1364992143365315,58.070500927643785,41.929499072356215,0.36363636363636365,0.6363636363636364,0.3793103448275862,1,0.5,254.375,110.0,-15.125,0.023104242154034966,0.07366269574985254,-0.052861759187904124,19.0,0.3859275053304904,0.12648221343873517
10,CAR,C.Hubbard,2.111111111111111,0.0,43.77777777777778,16.88888888888889,0.0,0.2222222222222222,0.0,9.28888888888889,8.7,0.2222222222222222,-7.5888888888888895,0.1111111111111111,9.111111111111112,0.1444444444444457,13,2,0.0,2,1,0.0880503144654088,0.47555555555555556,ARI,-0.11654256683666551,-0.01070242708448187,-0.19081634911889964,58.22147651006711,41.77852348993289,0.35537190082644626,0.5833333333333334,0.36363636363636365,1,0.4444444444444444,217.66666666666666,108.55555555555556,-16.555555555555557,-0.15323086979690645,-0.2182709523907641,-0.04729925012671258,15.666666666666666,0.36345776031434185,0.12403100775193798
12,CAR,C.Hubbard,1.9,0.0,42.1,15.2,0.0,0.3,0.0,9.23,0.6000000000000001,0.2,-7.53,0.1,9.170000000000002,-0.09666666666666579,16,2,0.0,2,1,0.07427055702917772,0.4187725631768953,MIA,-0.09984542488795586,-0.02886131455184522,-0.1518886379523362,57.14285714285714,42.857142857142854,0.3611111111111111,0.5333333333333333,0.375,1,0.45454545454545453,282.3636363636364,108.36363636363636,-16.636363636363637,0.0419745843030131,0.08627222329744845,-0.03418327966049685,24.272727272727273,0.376984126984127,0.08455882352941177
14,CAR,C.Hubbard,1.7272727272727273,0.0,38.81818181818182,13.818181818181818,0.0,0.2727272727272727,0.0,8.445454545454545,9.3,0.2727272727272727,-7.112121212121212,0.09090909090909091,9.954545454545457,-3.8121212121212116,16,2,0.0,2,1,0.07107843137254902,0.4,ATL,-0.11525797333572418,-0.022529228748227374,-0.18146247748057312,57.8125,42.1875,0.35443037974683544,0.5555555555555556,0.36363636363636365,1,0.4166666666666667,256.6666666666667,117.0,-11.333333333333334,0.08042447775854296,0.1541319106366351,-0.021153578176577776,25.666666666666668,0.40301724137931033,0.09090909090909091
15,CAR,C.Hubbard,1.5833333333333333,0.0,38.333333333333336,12.666666666666666,0.0,0.3333333333333333,0.0,8.516666666666667,5.1,0.25,-7.1833333333333345,0.08333333333333333,9.883333333333335,-2.3166666666666673,19,2,0.0,2,1,0.0654627539503386,0.4,BUF,-0.11983456599809506,-0.0395143131588959,-0.1772304337774805,57.831325301204814,42.168674698795186,0.35502958579881655,0.5238095238095238,0.3958333333333333,1,0.38461538461538464,185.3846153846154,108.46153846153847,-9.846153846153847,-0.13681363473560632,-0.14916182563417546,-0.12067466182866185,17.153846153846153,0.3677298311444653,0.13186813186813187
16,CAR,C.Hubbard,1.5384615384615385,0.0,38.46153846153846,11.76923076923077,0.0,0.3076923076923077,0.0,8.253846153846153,0.9,0.15384615384615385,-7.453846153846153,0.07692307692307693,10.14615384615385,-3.253846153846153,19,2,0.0,2,1,0.06224066390041494,0.3919308357348703,TB,-0.12637268771098586,-0.03109891368595148,-0.19426681405503946,57.91805094130675,42.08194905869325,0.3602150537634409,0.46153846153846156,0.40384615384615385,1,0.35714285714285715,258.7142857142857,88.5,-15.571428571428571,-0.059606189632756976,-0.056877873624545223,-0.0651095393890471,21.0,0.3895131086142322,0.08741258741258741
17,CAR,C.Hubbard,1.4285714285714286,0.0,36.357142857142854,10.928571428571429,0.0,0.2857142857142857,0.0,7.728571428571429,15.8,0.21428571428571427,-6.895238095238096,0.14285714285714285,8.521428571428574,-2.628571428571428,20,2,0.0,2,1,0.058823529411764705,0.39335180055401664,NO,-0.14089157590738485,-0.0325639989033721,-0.2138741762875134,59.27835051546392,40.72164948453608,0.3627450980392157,0.42857142857142855,0.375,1,0.3333333333333333,248.53333333333333,96.2,-16.466666666666665,-0.10191423653624204,-0.06834579232350044,-0.15213262907850345,19.133333333333333,0.34012219959266804,0.06779661016949153
5,NYG,C.Board,0.6666666666666666,0.0,2.0,14.666666666666666,0.0,0.0,0.0,2.3333333333333335,2.7,0.0,0.0,0.0,0.0,0.0,0,1,0.0,10,2,0.02097902097902098,0.012658227848101266,DAL,0.05957202921223963,-0.09129013481712356,0.1494898753224561,61.63265306122449,38.36734693877551,0.42857142857142855,0.3333333333333333,0.3076923076923077,1,0.25,327.5,79.25,-20.75,0.000819629212928097,0.0026517079262132455,-0.003922221574398255,22.75,0.34444444444444444,0.10839160839160839
6,WAS,D.Carter,1.6666666666666667,0.0,4.333333333333333,28.666666666666668,0.0,0.0,0.0,4.966666666666667,0.0,0.0,0.0,0.3333333333333333,6.333333333333334,8.881784197001252e-16,1,0,0.0,6,2,0.05454545454545454,0.017699115044247787,KC,-0.00741309446078749,-0.08268007790848708,0.050929951880328755,56.02605863192183,43.97394136807817,0.3050847457627119,0.6,0.4,1,0.4,308.6,140.4,-12.2,0.26247908259563113,0.33874067469804503,0.16275238523093602,31.4,0.4159132007233273,0.1487603305785124
7,WAS,D.Carter,1.25,0.0,3.25,21.5,0.0,0.0,0.0,3.725,4.1,0.0,0.0,0.25,7.575000000000001,1.1750000000000003,1,0,0.0,6,2,0.04926108374384237,0.015151515151515152,GB,-0.03745588326571712,-0.09917516399849612,0.007268233207311105,57.80821917808219,42.19178082191781,0.3424657534246575,0.6,0.391304347826087,1,0.3333333333333333,223.0,107.5,-17.0,0.03584581960081769,0.020438063496977663,0.05906595908125262,22.666666666666668,0.39316239316239315,0.11428571428571428
8,WAS,D.Carter,1.2,0.0,8.0,18.0,0.0,0.0,0.0,3.8,14.100000000000001,0.0,0.0,0.2,7.500000000000001,1.333333333333334,1,0,0.0,6,2,0.04602510460251046,0.01948051948051948,DEN,-0.048170754896002636,-0.06423951303069247,-0.0365908401268739,57.96766743648961,42.032332563510394,0.34523809523809523,0.5,0.37037037037037035,1,0.2857142857142857,236.28571428571428,99.14285714285714,-12.142857142857142,0.011776525616145768,0.009546690248110255,0.015033436668852207,18.142857142857142,0.3796680497925311,0.108
10,WAS,D.Carter,1.5,0.0,6.666666666666667,23.5,0.0,0.0,0.16666666666666666,5.516666666666667,15.0,0.0,0.0,0.16666666666666666,8.583333333333336,0.5500000000000007,1,1,0.0,5,2,0.06115107913669065,0.01694915254237288,TB,-0.04384705624226751,-0.04923052082395733,-0.0401100808281735,58.88223552894212,41.11776447105788,0.3469387755102041,0.42105263157894735,0.3548387096774194,1,0.25,267.75,77.375,-11.625,-0.04119390782109285,-0.005255110742935675,-0.11988343083535849,22.125,0.3895131086142322,0.08741258741258741
11,WAS,D.Carter,1.7142857142857142,0.0,6.285714285714286,28.142857142857142,0.0,0.0,0.2857142857142857,6.871428571428572,9.9,0.2857142857142857,-6.771428571428572,0.2857142857142857,7.678571428571429,4.195238095238096,1,3,0.0,5,2,0.07419354838709677,0.019138755980861243,CAR,-0.03128951039414978,-0.050062687147158,-0.017781980779180452,57.940663176265275,42.059336823734725,0.38461538461538464,0.47619047619047616,0.4,1,0.3333333333333333,193.2,105.7,-20.6,-0.15983421190518415,-0.19949835795157883,-0.10656144671316445,18.5,0.34368530020703936,0.09154929577464789
12,WAS,D.Carter,1.75,0.0,5.125,27.375,0.0,0.0,0.375,7.25,8.600000000000001,0.25,-7.15,0.25,7.300000000000001,5.75,1,4,0.0,5,2,0.0783132530120482,0.02040816326530612,SEA,-0.011412639261629803,-0.05438511089921197,0.0218210286053955,56.132075471698116,43.86792452830189,0.3923076923076923,0.5217391304347826,0.4358974358974359,1,0.4,288.2,122.4,-12.1,0.044783454631157425,0.10457531078156992,-0.03916672723659351,20.9,0.33970276008492567,0.06390977443609022
13,WAS,D.Carter,2.0,0.0,5.0,29.0,0.0,0.0,0.3333333333333333,7.3999999999999995,1.6,0.2222222222222222,-7.299999999999999,0.2222222222222222,7.150000000000001,3.7666666666666666,1,4,0.0,5,2,0.08196721311475409,0.021052631578947368,LV,-0.012140100527124649,-0.06445169429313712,0.030194539788668946,55.04201680672269,44.957983193277315,0.3916083916083916,0.52,0.4186046511627907,1,0.45454545454545453,242.54545454545453,123.72727272727273,-11.818181818181818,0.028356246667969168,0.11302553334744603,-0.09034953067003489,25.727272727272727,0.34345351043643263,0.12867647058823528
14,WAS,D.Carter,1.9,0.0,4.5,26.7,0.0,0.0,0.3,6.82,3.2,0.2,-6.720000000000001,0.2,7.73,-0.1200000000000001,1,4,0.0,5,2,0.07828282828282829,0.019230769230769232,DAL,-0.009542492900247323,-0.07147680436399657,0.0411579100402443,54.78036175710594,45.21963824289406,0.40384615384615385,0.52,0.43478260869565216,1,0.5,272.0833333333333,109.75,-15.916666666666666,-0.07630156556679749,-0.11460804272743841,-0.01435917696661214,21.75,0.34444444444444444,0.10839160839160839
15,WAS,D.Carter,1.9090909090909092,0.0,4.090909090909091,25.363636363636363,0.0,0.0,0.2727272727272727,6.490909090909091,4.4,0.18181818181818182,-6.390909090909091,0.18181818181818182,8.059090909090909,-2.0242424242424235,1,4,0.0,5,2,0.08584686774941995,0.018018018018018018,PHI,-0.04399028960041166,-0.05841599249926707,-0.03249382331638934,55.43608124253285,44.56391875746715,0.38823529411764707,0.5185185185185185,0.44,1,0.46153846153846156,232.92307692307693,107.61538461538461,-12.307692307692308,0.0034642477695577246,0.05240771728095477,-0.06511611528440592,21.76923076923077,0.406,0.10317460317460317
16,WAS,D.Carter,1.9166666666666667,0.0,4.75,24.25,0.0,0.0,0.25,6.316666666666667,3.0,0.16666666666666666,-6.216666666666667,0.16666666666666666,8.233333333333334,-3.2500000000000004,1,4,0.0,5,2,0.08658008658008658,0.0169971671388102,DAL,-0.0486313964754673,-0.06485334838208207,-0.03591153601916042,55.78002244668912,44.21997755331088,0.39344262295081966,0.5,0.42592592592592593,1,0.42857142857142855,258.64285714285717,107.92857142857143,-17.5,-0.12731980850205873,-0.1868944462984359,-0.030397156185017017,20.071428571428573,0.34444444444444444,0.10839160839160839
17,WAS,D.Carter,1.8461538461538463,0.0,5.538461538461538,22.76923076923077,0.0,0.0,0.23076923076923078,6.061538461538462,0.6000000000000001,0.07692307692307693,-6.061538461538462,0.15384615384615385,8.48846153846154,-2.5282051282051285,1,4,0.0,5,2,0.08502024291497975,0.01881720430107527,PHI,-0.06606009719867478,-0.06417806617489602,-0.06750013608808128,56.38859556494192,43.61140443505808,0.3826530612244898,0.5,0.43103448275862066,1,0.4,222.4,102.06666666666666,-12.666666666666666,-0.03873306029343575,-0.004861418235513571,-0.08741790047802256,20.666666666666668,0.406,0.10317460317460317
5,NYG,E.Penny,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.3666666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,-1,0.006993006993006993,0.05063291139240506,DAL,0.05957202921223963,-0.09129013481712356,0.1494898753224561,61.63265306122449,38.36734693877551,0.42857142857142855,0.3333333333333333,0.3076923076923077,1,0.25,327.5,79.25,-20.75,0.000819629212928097,0.0026517079262132455,-0.003922221574398255,22.75,0.34444444444444444,0.10839160839160839
6,NYG,E.Penny,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.375,8.6,0.0,0.0,0.0,0.0,0.125,0,0,0.0,,-1,0.005494505494505495,0.049019607843137254,LA,0.020762120586177008,-0.11880578632934898,0.10450286473549258,61.48867313915858,38.51132686084142,0.4032258064516129,0.5,0.35294117647058826,1,0.2,290.4,117.8,-23.2,0.04445107914278012,0.04836833533115133,0.03800457092727164,22.0,0.3758620689655172,0.10810810810810811
7,NYG,E.Penny,0.2,0.0,6.0,0.2,0.0,0.2,0.0,2.02,2.4000000000000004,0.0,0.0,0.2,6.58,1.1799999999999997,1,1,0.0,,-1,0.01282051282051282,0.06722689075630252,CAR,-0.04255687558081258,-0.15345223719363166,0.016738195322368237,64.22976501305483,35.77023498694517,0.37662337662337664,0.5,0.3333333333333333,1,0.16666666666666666,215.66666666666666,109.0,-19.166666666666668,-0.10208949558541552,-0.1445656482628184,-0.0380629419172715,20.166666666666668,0.34368530020703936,0.09154929577464789
8,NYG,E.Penny,0.16666666666666666,0.0,9.0,0.16666666666666666,0.0,0.16666666666666666,0.0,2.0833333333333335,2.6,0.0,0.0,0.16666666666666666,6.516666666666666,1.7166666666666668,2,1,0.0,,-1,0.011278195488721804,0.11564625850340136,KC,-0.052274373695748756,-0.16362927593050347,0.011185946932659873,63.08724832214765,36.91275167785235,0.3870967741935484,0.45454545454545453,0.36,1,0.2857142857142857,284.7142857142857,128.57142857142858,-10.0,0.18929518143736102,0.2773729535375473,0.0757085463791972,28.142857142857142,0.4159132007233273,0.1487603305785124
9,NYG,E.Penny,0.2857142857142857,0.0,7.714285714285714,2.4285714285714284,0.0,0.14285714285714285,0.0,2.1571428571428575,4.7,0.0,0.0,0.14285714285714285,6.442857142857142,2.3761904761904757,2,1,0.0,3,1,0.010101010101010102,0.10429447852760736,LV,-0.06175339802401722,-0.1661679994083498,-0.002707441330640668,63.34661354581673,36.65338645418327,0.38095238095238093,0.46153846153846156,0.3793103448275862,1,0.25,231.57142857142858,128.0,-13.857142857142858,-0.015180372630063756,0.055952860103848145,-0.11558196674928321,22.857142857142858,0.34345351043643263,0.12867647058823528
14,NYG,E.Penny,0.5,0.0,11.125,1.125,0.0,0.125,0.0,2.475,10.1,0.0,0.0,0.125,6.125,0.7583333333333329,2,1,0.0,3,1,0.011737089201877934,0.09016393442622951,LAC,-0.09456837141956054,-0.12552044218931618,-0.07651871595959213,62.91208791208791,37.08791208791209,0.36363636363636365,0.5,0.3181818181818182,1,0.3333333333333333,215.5,137.41666666666666,-15.583333333333334,0.015362401246129616,0.003380629856027675,0.029134552269235288,25.25,0.44042553191489364,0.12608695652173912
16,NYG,E.Penny,0.5555555555555556,0.0,10.777777777777779,1.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,3.3222222222222224,6.0,0.0,0.0,0.1111111111111111,6.777777777777777,2.4777777777777774,4,2,0.0,3,1,0.012024048096192385,0.08191126279863481,PHI,-0.11512005033854543,-0.10882545054864547,-0.11885372930137586,62.4561403508772,37.54385964912281,0.3791208791208791,0.43478260869565216,0.3076923076923077,1,0.2857142857142857,230.14285714285714,103.57142857142857,-12.857142857142858,-0.004342039422799471,0.04333919951420788,-0.07183353522475258,21.428571428571427,0.406,0.10317460317460317
