week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,redzone_carries,redzone_targets,completion_percentage,position_ranking,position,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,third_down_completion,fourth_down_completion,success_rate,home_team,win_percentage,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,third_down_allowed,fourth_down_allowed,season
17,MIN,T.Chandler,0.6666666666666666,0.0,19.444444444444443,4.666666666666667,0.0,0.0,0.0,3.077777777777777,0.7000000000000001,0.0,0.0,0.0,0.0,-2.2777777777777777,4,1,0.0,3.0,1,0.0130718954248366,0.1388888888888889,GB,0.0228127194087198,-0.0863998287381542,0.1058055883377928,56.60377358490566,43.39622641509434,0.4057142857142857,0.6,0.509090909090909,0,0.8666666666666667,228.9333333333333,97.86666666666666,-19.266666666666666,-0.0793312589190414,-0.077442126250182,-0.0821702944552934,18.33333333333333,0.3439490445859872,0.1052631578947368,2024
7,LV,A.O'Connell,0.0,134.33333333333334,0.0,0.0,0.6666666666666666,0.0,0.0,6.706666666666667,2.08,0.0,0.0,0.0,0.0,0.0,0,0,0.6052631578947368,2.0,0,0.0,0.0,LA,-0.2139404658486959,-0.4026727955106017,-0.1129521140120622,64.80446927374301,35.19553072625698,0.3378378378378378,0.2222222222222222,0.391304347826087,0,0.3333333333333333,225.4,157.0,-15.0,0.1545566067198518,0.2032853110418009,0.1129665023941118,27.8,0.3463796477495107,0.1029411764705882,2024
13,LV,A.O'Connell,0.0,113.75,0.0,0.0,0.5,0.0,0.0,5.55,19.6,0.0,0.0,0.0,0.0,-0.5766666666666662,0,0,0.6046511627906976,2.0,0,0.0,0.0,KC,-0.1908586865365628,-0.3027588717545594,-0.1345314022919982,66.37298091042585,33.627019089574155,0.3566433566433566,0.4705882352941176,0.3488372093023256,0,0.1818181818181818,225.0,84.45454545454545,-10.181818181818182,0.0053569061409111,0.0677795356721628,-0.0901572378406427,19.818181818181817,0.4119718309859155,0.1056338028169014,2024
14,LV,A.O'Connell,0.0,159.0,0.0,0.0,0.8,0.0,0.0,8.36,6.76,0.4,-6.44,0.2,11.240000000000002,2.5600000000000023,0,0,0.6097560975609756,2.0,0,0.0,0.00418410041841,TB,-0.1680190835528239,-0.2900480518344026,-0.1049792223451204,65.814266487214,34.185733512786,0.3483870967741935,0.4444444444444444,0.3617021276595745,0,0.1666666666666666,273.6666666666667,113.16666666666669,-18.83333333333333,0.0599481840145573,0.1008351432004692,-0.0082444017605475,24.0,0.4126016260162601,0.1286307053941908,2024
16,LV,A.O'Connell,0.0,149.83333333333334,1.0,0.0,0.6666666666666666,0.1666666666666666,0.0,8.093333333333334,11.48,0.3333333333333333,-6.173333333333334,0.1666666666666666,11.506666666666668,1.386666666666665,2,0,0.6013986013986014,2.0,0,0.0,0.0178571428571428,JAX,-0.1737821245323731,-0.2810374754371869,-0.1175826067403304,65.51724137931035,34.48275862068966,0.3406593406593406,0.5652173913043478,0.3454545454545454,0,0.1428571428571428,274.07142857142856,127.35714285714286,-13.642857142857142,0.1536163228701359,0.2410767316116043,0.0435059108392104,26.785714285714285,0.3665254237288136,0.1102362204724409,2024
17,LV,A.O'Connell,0.0,165.14285714285714,2.571428571428572,0.0,0.5714285714285714,0.1428571428571428,0.0,8.577142857142857,17.58,0.2857142857142857,-6.657142857142857,0.1428571428571428,11.022857142857143,4.036190476190479,2,0,0.5978260869565217,2.0,0,0.0,0.0264026402640264,NO,-0.1658017280835519,-0.2739062414843036,-0.1086121098831543,65.3475935828877,34.652406417112296,0.3384615384615385,0.5652173913043478,0.3620689655172414,0,0.2,254.86666666666667,135.93333333333334,-15.0,0.0355669837852974,-0.0217862388005885,0.1149127954830645,21.866666666666667,0.3507306889352818,0.1046931407942238,2024
4,HOU,S.Diggs,6.666666666666667,4.333333333333333,2.0,54.66666666666666,0.0,0.0,0.6666666666666666,16.506666666666668,18.5,0.3333333333333333,-8.806666666666668,0.0,0.0,-3.552713678800501e-15,0,3,1.0,2.0,2,0.2162162162162162,0.0151515151515151,JAX,-0.0473571108305395,-0.1562653235400959,0.0146231728253056,62.43654822335025,37.56345177664975,0.3571428571428571,0.7142857142857143,0.4166666666666667,0,0.6666666666666666,256.0,106.0,-11.0,0.1357351806506091,0.2028090068259184,0.048539206622707,27.666666666666668,0.3665254237288136,0.1102362204724409,2024
5,HOU,S.Diggs,6.25,3.25,3.0,58.25,0.0,0.25,0.5,17.005,14.2,0.25,-9.305,0.0,0.0,-1.6316666666666642,1,3,1.0,2.0,2,0.2133333333333333,0.0114942528735632,BUF,0.0070899311971006,-0.1562088778365695,0.1006880290578627,62.264150943396224,37.735849056603776,0.4,0.7142857142857143,0.4666666666666667,0,0.75,180.0,154.0,-20.75,-0.0849848939422371,-0.2473398456148185,0.1350288256140647,20.75,0.3980952380952381,0.16796875,2024
6,HOU,S.Diggs,6.2,2.6,2.4,63.0,0.0,0.2,0.4,16.444,19.7,0.2,-8.744,0.0,0.0,1.0960000000000036,1,3,1.0,2.0,2,0.2150537634408602,0.0089285714285714,NE,0.0025550555852706,-0.203228553488696,0.1274585396998175,61.44578313253012,38.55421686746988,0.4225352112676056,0.625,0.4210526315789473,0,0.8,240.0,116.2,-11.8,0.0385313859360905,0.0920995964535472,-0.0292166450124575,19.2,0.3514644351464435,0.0965250965250965,2024
7,HOU,S.Diggs,6.166666666666667,2.1666666666666665,2.0,65.33333333333333,0.0,0.1666666666666666,0.5,16.986666666666668,7.300000000000001,0.1666666666666666,-9.286666666666669,0.0,0.0,0.4800000000000004,1,5,1.0,2.0,2,0.2119815668202765,0.0072463768115942,GB,0.014292172923528,-0.1315395556315669,0.1071508376872424,60.55979643765903,39.44020356234097,0.4146341463414634,0.625,0.4545454545454545,0,0.8333333333333334,248.5,103.5,-19.83333333333333,-0.1005966413478828,-0.0762059044598973,-0.1382914165384059,19.166666666666668,0.3439490445859872,0.1052631578947368,2024
8,HOU,S.Diggs,6.0,1.8571428571428568,1.7142857142857142,59.285714285714285,0.0,0.1428571428571428,0.4285714285714285,15.602857142857143,12.7,0.2857142857142857,-8.102857142857143,0.1428571428571428,6.297142857142855,-1.869523809523809,1,5,1.0,2.0,2,0.2226890756302521,0.0059880239520958,IND,-0.008560181628636,-0.0965539247506021,0.0529335153021588,58.31485587583148,41.68514412416852,0.4,0.625,0.48,0,0.7142857142857143,231.57142857142856,155.42857142857142,-14.714285714285714,-0.021910472694292,0.052929324243973,-0.0954599283060354,21.285714285714285,0.3871635610766045,0.1048689138576779,2024
13,BUF,M.Trubisky,0.0,1.0,-1.4,0.0,0.0,0.0,0.0,-0.1,-0.14,0.0,0.0,0.0,0.0,-0.0066666666666666,3,0,0.6666666666666666,,-1,0.0,0.0,SF,0.1613505145286127,0.1078087142406826,0.2052822480981965,54.78395061728395,45.21604938271605,0.4263565891472868,0.8571428571428571,0.5952380952380952,1,0.8181818181818182,203.45454545454547,111.63636363636364,-12.363636363636363,-0.0101620873133432,-0.0268620012006974,0.0113516807550633,23.63636363636364,0.3950892857142857,0.1121076233183856,2024
17,BUF,M.Trubisky,0.0,1.5,-1.6666666666666667,0.0,0.0,0.0,0.0,-0.1066666666666666,6.66,0.0,0.0,0.0,0.0,-0.0733333333333333,3,0,0.75,,-1,0.0,0.0028011204481792,NYJ,0.198218618432965,0.1446015679688653,0.2437014582497334,53.86363636363637,46.13636363636363,0.4411764705882353,0.8823529411764706,0.6140350877192983,1,0.8,203.66666666666663,118.06666666666666,-19.0,0.0194291359958854,0.0148992203461004,0.0246834056994546,22.133333333333333,0.3480083857442348,0.1035856573705179,2024
11,JAX,M.Jones,0.0,46.333333333333336,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,1.4533333333333331,4.720000000000001,0.0,0.0,0.0,0.0,2.220446049250313e-16,2,0,0.5555555555555556,2.0,0,0.0,0.0143540669856459,DET,-0.0459874294826899,-0.0015404566761473,-0.0764848908237946,59.42549371633752,40.57450628366247,0.3302752293577982,0.5,0.4210526315789473,0,0.2,260.77777777777777,97.0,-17.77777777777778,-0.1504767384768978,-0.1867216433713284,-0.084576911396115,18.11111111111111,0.3650442477876106,0.1547619047619047,2024
13,JAX,M.Jones,0.0,69.25,5.0,0.0,0.0,0.25,0.0,2.27,20.0,0.0,0.0,0.0,0.0,1.1300000000000003,2,0,0.5606060606060606,2.0,0,0.0,0.0177777777777777,HOU,-0.0717153372021223,-0.0247689875248091,-0.1034537144487566,59.7682119205298,40.2317880794702,0.3193277310924369,0.5,0.3809523809523809,0,0.1818181818181818,212.5,108.41666666666669,-23.666666666666668,-0.1166537533186634,-0.1514106714456334,-0.0658458973066691,22.166666666666668,0.3339253996447602,0.0996784565916398,2024
14,JAX,M.Jones,0.0,102.4,5.2,0.0,0.4,0.2,0.0,5.816000000000001,5.100000000000001,0.2,-6.936000000000001,0.2,14.184,4.170666666666666,2,0,0.57,2.0,0,0.0,0.020242914979757,TEN,-0.0558598971906912,-0.035358823727369,-0.0695444928274176,60.178306092124814,39.82169390787519,0.3208955223880597,0.5454545454545454,0.391304347826087,0,0.1666666666666666,183.83333333333331,114.91666666666669,-15.0,-0.0311524823281289,0.0080366998456636,-0.075088180355269,25.166666666666668,0.3498964803312629,0.0748031496062992,2024
15,JAX,M.Jones,0.0,122.0,4.833333333333333,0.0,0.3333333333333333,0.1666666666666666,0.0,5.696666666666666,21.46,0.1666666666666666,-6.816666666666666,0.1666666666666666,14.303333333333336,4.243333333333333,2,0,0.6060606060606061,2.0,0,0.0,0.0185185185185185,NYJ,-0.0489893851786646,-0.0446844174055197,-0.0518995032537508,59.86301369863014,40.136986301369866,0.3333333333333333,0.5652173913043478,0.38,0,0.2307692307692307,203.92307692307693,116.46153846153848,-21.23076923076923,0.0021135937324097,-0.0034681312400092,0.008503601282802,22.153846153846157,0.3480083857442348,0.1035856573705179,2024
16,JAX,M.Jones,0.1428571428571428,146.57142857142858,8.285714285714286,2.571428571428572,0.5714285714285714,0.1428571428571428,0.0,7.948571428571428,13.88,0.2857142857142857,-8.388571428571428,0.2857142857142857,12.781428571428572,7.571428571428573,2,0,0.6132596685082873,2.0,0,0.0,0.0170068027210884,LV,-0.0334999185034894,-0.0310455420919023,-0.0351310240013365,60.148514851485146,39.85148514851485,0.3518518518518518,0.5652173913043478,0.3962264150943396,0,0.2142857142857142,224.14285714285717,118.42857142857144,-18.714285714285715,0.0244135392091374,0.0771272281690394,-0.0443181215341602,25.428571428571427,0.3394683026584867,0.0888888888888888,2024
17,JAX,M.Jones,0.125,159.125,7.25,2.25,0.625,0.125,0.0,8.69,17.16,0.25,-9.13,0.25,12.04,4.790000000000003,2,0,0.6153846153846154,2.0,0,0.0,0.0158730158730158,TEN,-0.0462106985753001,-0.0454561919682443,-0.0467039736878433,60.52934407364787,39.47065592635213,0.3559322033898305,0.56,0.4035087719298245,0,0.2,188.2,124.86666666666666,-12.666666666666666,0.0049243199792281,0.0429151967107481,-0.0348713489960695,25.4,0.3498964803312629,0.0748031496062992,2024
17,LAC,T.Heinicke,0.0,9.333333333333334,4.0,0.0,0.0,0.0,0.0,0.7733333333333334,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2.0,0,0.0,0.0,NE,-0.0205917481481078,-0.0632613536500008,0.0127467122015666,56.11764705882353,43.88235294117647,0.3870967741935484,0.5384615384615384,0.4642857142857143,1,0.6,218.33333333333331,129.6,-10.2,0.0580875306982595,0.1099248036960764,-0.0014019111706635,22.866666666666667,0.3514644351464435,0.0965250965250965,2024
8,NE,D.Maye,0.0,180.33333333333331,22.666666666666668,0.0,1.6666666666666667,0.0,0.0,14.146666666666668,11.52,0.3333333333333333,-12.066666666666666,0.3333333333333333,6.693333333333337,1.7763568394002505e-15,0,0,0.5747126436781609,1.0,0,0.0,0.0,NYJ,-0.163363656080657,-0.0805784073319002,-0.2225463019946619,58.19070904645477,41.80929095354523,0.3333333333333333,0.6,0.3846153846153846,0,0.1428571428571428,180.42857142857144,122.85714285714286,-18.857142857142858,-0.063014980379345,-0.1244178808617085,0.0036866475558112,19.857142857142858,0.3480083857442348,0.1035856573705179,2024
9,NE,D.Maye,0.0,141.0,28.5,0.0,1.25,0.25,0.0,13.49,15.740000000000002,0.25,-11.41,0.5,6.690000000000003,3.803333333333336,1,0,0.5638297872340425,1.0,0,0.0,0.0,TEN,-0.1419626988884261,-0.0558658966451433,-0.2063734644764459,57.2938689217759,42.7061310782241,0.3513513513513513,0.6363636363636364,0.4333333333333333,0,0.25,165.71428571428572,111.85714285714286,-16.0,-0.052140913658199,-0.0246301586113327,-0.0830518743850151,24.571428571428573,0.3498964803312629,0.0748031496062992,2024
10,NE,D.Maye,0.0,154.0,41.8,0.0,1.2,0.2,0.0,13.94,11.760000000000002,0.2,-11.86,0.2,6.900000000000002,2.0933333333333337,1,0,0.5942028985507246,1.0,0,0.0,0.0052356020942408,CHI,-0.145210886388338,-0.0530685865529691,-0.209919232874665,58.659217877094974,41.34078212290503,0.3442622950819672,0.6666666666666666,0.4411764705882353,0,0.2222222222222222,206.125,130.0,-20.25,-0.1106568474622321,-0.1951352900875954,0.0004551928381226,18.25,0.3183673469387755,0.1134751773049645,2024
11,NE,D.Maye,0.0,159.0,38.833333333333336,0.0,1.1666666666666667,0.1666666666666666,0.0,13.576666666666668,17.98,0.1666666666666666,-11.496666666666668,0.1666666666666666,7.263333333333335,-0.5700000000000003,1,0,0.5914634146341463,1.0,0,0.0,0.0045045045045045,LA,-0.1284142904456507,-0.0393734185179766,-0.1953282391098609,57.11892797319933,42.88107202680067,0.3455882352941176,0.6923076923076923,0.4210526315789473,0,0.3,238.11111111111111,127.55555555555556,-21.77777777777778,0.0099484653392235,0.0341074423310974,-0.0157901370713497,24.11111111111111,0.3463796477495107,0.1029411764705882,2024
12,NE,D.Maye,0.0,176.57142857142858,37.142857142857146,0.0,1.2857142857142858,0.1428571428571428,0.0,14.205714285714285,13.48,0.1428571428571428,-12.125714285714285,0.1428571428571428,6.634285714285719,0.9542857142857172,3,0,0.6116504854368932,1.0,0,0.0,0.0040160642570281,MIA,-0.1084384494471741,-0.0484987338478511,-0.1534733694562911,57.24962630792228,42.75037369207772,0.3533333333333333,0.6923076923076923,0.4146341463414634,0,0.2727272727272727,207.3,109.0,-11.6,-0.0223412863838591,0.0274962223232012,-0.0903204823608537,21.1,0.3254817987152034,0.0905797101449275,2024
13,NE,D.Maye,0.0,182.25,35.75,0.0,1.25,0.125,0.0,14.115,19.42,0.125,-12.035,0.125,6.725000000000003,0.2916666666666661,3,0,0.5967741935483871,1.0,0,0.0,0.0037878787878787,IND,-0.1190904628793735,-0.0471586450476452,-0.1709643699695623,58.19672131147541,41.80327868852459,0.3414634146341463,0.625,0.4,0,0.25,245.0,138.33333333333334,-15.75,-0.019654922643514,0.0403250918731418,-0.0871121205416499,22.33333333333333,0.3871635610766045,0.1048689138576779,2024
15,NE,D.Maye,0.0,188.44444444444449,38.333333333333336,0.0,1.2222222222222223,0.1111111111111111,0.0,14.704444444444444,17.48,0.1111111111111111,-12.624444444444444,0.1111111111111111,6.135555555555559,2.2555555555555564,4,0,0.607773851590106,1.0,0,0.0,0.0034482758620689,ARI,-0.0949062544667463,-0.0294306944310282,-0.1430671664041301,57.769423558897245,42.23057644110276,0.3542857142857142,0.625,0.3958333333333333,0,0.2307692307692307,233.92307692307693,118.92307692307692,-16.307692307692307,0.0471513811122518,0.0773189727263195,0.0076398451929417,21.307692307692307,0.3954545454545454,0.0986547085201793,2024
16,NE,D.Maye,0.0,189.8,35.9,0.0,1.2,0.2,0.0,14.982,17.439999999999998,0.1,-12.902,0.0,0.0,1.8113333333333368,5,0,0.6201298701298701,1.0,0,0.0,0.0064308681672025,BUF,-0.0866690067731472,-0.0309632260383038,-0.1283017481644512,57.37898465171193,42.62101534828808,0.3425414364640884,0.6111111111111112,0.4038461538461538,0,0.2142857142857142,239.0,115.5,-15.285714285714286,0.0085060934172695,0.0735828243111831,-0.0856193811220431,21.714285714285715,0.3980952380952381,0.16796875,2024
17,NE,D.Maye,0.0,196.27272727272728,35.36363636363637,0.0,1.2727272727272727,0.1818181818181818,0.0,15.205454545454543,9.88,0.0909090909090909,-13.125454545454543,0.0,0.0,2.907878787878788,5,0,0.615606936416185,1.0,0,0.0,0.0176991150442477,LAC,-0.0848251277349,-0.0438689887097604,-0.1156222244627881,57.267759562841526,42.73224043715847,0.3575129533678756,0.65,0.4285714285714285,0,0.2,223.2,122.6,-14.333333333333334,-0.0408720912534864,-0.0559219477108037,-0.0193206968066079,18.133333333333333,0.3511904761904761,0.1023890784982935,2024
4,NYG,M.Nabers,7.666666666666667,0.0,1.3333333333333333,90.33333333333331,0.0,0.0,1.0,22.83333333333333,23.1,0.3333333333333333,-11.23333333333333,0.0,0.0,0.0,0,5,0.0,1.0,2,0.3457943925233644,0.03125,DAL,-0.0659050740385027,-0.1015051496387424,-0.0441669747781793,61.49732620320856,38.50267379679144,0.3846153846153846,0.5,0.5,1,0.3333333333333333,196.66666666666663,187.33333333333331,-11.0,0.1421074507834012,0.0010253554990897,0.260155734592723,29.666666666666668,0.3285123966942149,0.1,2024
7,NYG,M.Nabers,8.75,0.0,0.0,96.5,0.0,0.0,0.75,22.9,8.100000000000001,0.25,-11.299999999999995,0.0,0.0,3.766666666666669,0,6,0.0,1.0,2,0.2374429223744292,0.0208333333333333,PHI,-0.0634846200089504,-0.1043494621473829,-0.0369490082307474,59.693877551020414,40.30612244897959,0.3720930232558139,0.5625,0.375,1,0.3333333333333333,226.6,122.8,-13.2,0.0730848124492019,0.1244687203378272,0.003319669218304,21.2,0.355108877721943,0.1411411411411411,2024
8,NYG,M.Nabers,7.8,0.0,0.0,85.4,0.0,0.0,0.6,19.94,14.1,0.4,-10.09,0.4,8.510000000000002,-0.1400000000000005,0,6,0.0,1.0,2,0.242914979757085,0.0188679245283018,PIT,-0.1085627657273471,-0.0977615483492609,-0.1153590373360305,60.53811659192825,39.46188340807175,0.35,0.5625,0.3333333333333333,1,0.2857142857142857,234.14285714285717,80.71428571428571,-17.571428571428573,-0.0956637222840584,-0.0063490127695304,-0.236262361777896,14.428571428571429,0.3477406679764244,0.081180811808118,2024
9,NYG,M.Nabers,7.666666666666667,0.0,0.0,83.0,0.0,0.0,0.5,18.96666666666667,14.9,0.3333333333333333,-9.116666666666667,0.3333333333333333,9.483333333333334,-3.866666666666667,0,7,0.0,1.0,2,0.2596491228070175,0.0164835164835164,WAS,-0.0891686928191716,-0.0601244181214556,-0.1072742147086568,60.89494163424124,39.10505836575876,0.3478260869565217,0.5882352941176471,0.3225806451612903,1,0.25,201.5,140.5,-16.125,0.0252016588781634,0.0624715166142032,-0.0157255213459922,20.875,0.3783783783783784,0.175,2024
10,NYG,M.Nabers,7.857142857142857,0.0,0.0,79.57142857142857,0.0,0.0,0.4285714285714285,18.385714285714283,10.8,0.2857142857142857,-8.535714285714281,0.2857142857142857,10.06428571428572,-6.019047619047615,0,7,0.0,1.0,2,0.2715654952076677,0.0141509433962264,CAR,-0.0649102412405397,-0.0142168349954518,-0.0985549721710594,59.65217391304349,40.34782608695652,0.365079365079365,0.631578947368421,0.3428571428571428,1,0.2222222222222222,237.0,158.77777777777777,-6.222222222222222,0.1451682072464168,0.194045502740387,0.0992631797216744,31.88888888888889,0.3892339544513457,0.0938775510204081,2024
12,NYG,M.Nabers,7.625,0.0,-0.25,75.875,0.0,0.0,0.375,17.4375,12.4,0.25,-7.987499999999999,0.25,11.012500000000005,-4.170833333333334,1,7,0.0,1.0,2,0.2722063037249284,0.0164609053497942,TB,-0.0715674511361557,-0.006269392464087,-0.1162634485159675,58.97832817337461,41.021671826625386,0.375886524822695,0.631578947368421,0.3421052631578947,1,0.2,279.4,121.1,-19.4,0.0949049418089303,0.1272372720867485,0.0433302935115199,25.8,0.4126016260162601,0.1286307053941908,2024
13,NYG,M.Nabers,7.444444444444445,0.0,-0.2222222222222222,74.55555555555556,0.0,0.0,0.3333333333333333,16.87777777777778,15.3,0.2222222222222222,-7.427777777777779,0.3333333333333333,9.78888888888889,-4.177777777777779,1,8,0.0,1.0,2,0.2729658792650918,0.0155038759689922,DAL,-0.0861050683107201,-0.0325381347540046,-0.1220341091109561,59.48644793152639,40.51355206847361,0.3815789473684211,0.5714285714285714,0.3333333333333333,1,0.1818181818181818,228.54545454545453,150.27272727272728,-15.090909090909092,0.1041251567589505,0.0526805063038971,0.1581260631372364,28.454545454545453,0.3285123966942149,0.1,2024
14,NYG,M.Nabers,7.5,0.0,0.2,74.0,0.0,0.0,0.3,16.72,14.9,0.1,-8.619999999999997,0.3,9.94666666666667,-3.886666666666665,1,8,0.0,1.0,2,0.2832929782082324,0.0181818181818181,NO,-0.096264014583873,-0.0024381646657425,-0.1580466612933563,59.86842105263158,40.131578947368425,0.3719512195121951,0.5909090909090909,0.3260869565217391,1,0.1666666666666666,263.0833333333333,133.33333333333334,-14.5,0.0232669663333339,-0.0272417511019657,0.095540953452924,21.916666666666668,0.3507306889352818,0.1046931407942238,2024
15,NYG,M.Nabers,7.272727272727272,0.0,0.1818181818181818,74.45454545454545,0.0,0.0,0.2727272727272727,16.55454545454546,24.200000000000003,0.0909090909090909,-8.454545454545457,0.2727272727272727,10.112121212121211,-2.354545454545457,1,9,0.0,1.0,2,0.2776572668112798,0.0170648464163822,BAL,-0.0965319805094576,0.0009421098238163,-0.1588997083283331,60.67146282973621,39.328537170263786,0.360655737704918,0.5769230769230769,0.32,1,0.1538461538461538,276.53846153846155,81.23076923076923,-18.692307692307693,0.007796084107408,0.0816537959274784,-0.1256571606985122,24.307692307692307,0.4066147859922179,0.0842911877394636,2024
16,NYG,M.Nabers,7.5,0.0,0.1666666666666666,75.08333333333333,0.0,0.0,0.3333333333333333,17.191666666666666,13.8,0.1666666666666666,-7.741666666666665,0.25,9.84166666666667,0.94166666666667,1,11,0.0,1.0,2,0.285140562248996,0.016025641025641,ATL,-0.1054200781694965,-0.0120068239916782,-0.1640425486684253,61.14221724524076,38.85778275475924,0.3487179487179487,0.5806451612903226,0.3333333333333333,1,0.1428571428571428,230.14285714285717,113.42857142857144,-9.642857142857142,0.0348049026864844,0.1005236962221736,-0.0537405866431135,23.428571428571427,0.3903508771929824,0.1452282157676348,2024
17,NYG,M.Nabers,7.461538461538462,0.0,0.1538461538461538,74.53846153846153,0.0,0.0,0.3076923076923077,16.930769230769233,36.1,0.1538461538461538,-7.480769230769232,0.3076923076923077,9.11923076923077,0.7025641025641036,1,13,0.0,1.0,2,0.2905027932960894,0.0153846153846153,IND,-0.1245853277973298,-0.0176970491415155,-0.1891982768984265,62.0253164556962,37.9746835443038,0.3480392156862745,0.5625,0.3448275862068966,1,0.1333333333333333,237.33333333333331,132.4,-14.933333333333334,-0.0247184990560296,0.02165257438455,-0.0789402056976104,23.133333333333333,0.3871635610766045,0.1048689138576779,2024
5,LA,T.Atwell,3.6666666666666665,0.0,0.0,74.33333333333333,0.0,0.0,0.0,11.1,12.5,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0,1,0.0,2.0,2,0.1102362204724409,0.0,GB,0.0045944298769377,0.0464578950201881,-0.0239212637713632,60.66945606694561,39.33054393305439,0.3695652173913043,0.5714285714285714,0.3333333333333333,0,0.25,254.25,104.25,-23.75,-0.0953538463844617,-0.0438794745008062,-0.1709568300885811,22.25,0.3439490445859872,0.1052631578947368,2024
7,LA,T.Atwell,4.25,0.0,1.75,70.25,0.0,0.0,0.0,11.45,11.1,0.0,0.0,0.0,0.0,1.2166666666666668,2,2,0.0,2.0,2,0.1395348837209302,0.016260162601626,LV,-0.0177497900112433,0.0556544898307902,-0.0658966832409643,61.07594936708861,38.9240506329114,0.4032258064516129,0.5454545454545454,0.3684210526315789,0,0.2,203.33333333333331,132.5,-20.0,0.0191646155506502,-0.0062348420384945,0.0501355670625753,25.166666666666668,0.3394683026584867,0.0888888888888888,2024
8,LA,T.Atwell,4.6,0.0,1.4,66.4,0.0,0.0,0.0,11.38,2.8,0.0,0.0,0.0,0.0,0.5533333333333346,2,2,0.0,2.0,2,0.1692307692307692,0.0134228187919463,MIN,-0.0554553637151881,-0.0023199084082645,-0.0929032084076866,59.2896174863388,40.7103825136612,0.375,0.5,0.3478260869565217,0,0.3333333333333333,282.0,79.0,-27.166666666666668,-0.1857473169741666,-0.1565732787460369,-0.2555113214327378,17.833333333333332,0.3326653306613226,0.0749063670411985,2024
9,LA,T.Atwell,4.0,0.0,1.1666666666666667,58.333333333333336,0.0,0.0,0.0,9.95,2.6,0.1666666666666666,-7.150000000000001,0.0,0.0,-1.1500000000000004,2,2,0.0,3.0,2,0.1528384279475982,0.0113636363636363,SEA,-0.0188113040400728,-0.024357373449679,-0.0148335903241667,58.5081585081585,41.49184149184149,0.382716049382716,0.5384615384615384,0.3703703703703703,0,0.4285714285714285,210.625,147.75,-18.5,0.0077914804234479,-0.0194444809966415,0.0402095052995722,23.125,0.3367983367983368,0.07380073800738,2024
10,LA,T.Atwell,3.571428571428572,0.0,1.0,52.285714285714285,0.0,0.0,0.0,8.9,1.6,0.2857142857142857,-6.200000000000001,0.0,0.0,-3.3999999999999995,2,2,0.0,5.0,2,0.1397058823529411,0.0100502512562814,MIA,-0.0170733563991176,-0.0532912291330072,0.0079131899469107,59.35613682092556,40.64386317907445,0.3617021276595745,0.5384615384615384,0.3666666666666666,0,0.5,187.25,120.0,-8.25,-0.0051228640042068,0.0497671429539403,-0.066974530381436,22.125,0.3254817987152034,0.0905797101449275,2024
11,LA,T.Atwell,3.25,0.0,0.875,46.5,0.0,0.0,0.0,7.987500000000001,3.1,0.125,-6.387500000000001,0.0,0.0,-5.654166666666667,2,2,0.0,5.0,2,0.1230283911671924,0.0092165898617511,NE,-0.0445881716149,-0.0899471793221912,-0.0154288095173557,60.99290780141844,39.00709219858156,0.3523809523809524,0.5384615384615384,0.3333333333333333,0,0.4444444444444444,216.8,129.0,-14.2,0.0234779245661517,0.0410132494098632,0.0034986520090309,20.8,0.3514644351464435,0.0965250965250965,2024
12,LA,T.Atwell,3.0,0.0,0.7777777777777778,43.66666666666666,0.0,0.0,0.0,7.444444444444445,6.0,0.0,0.0,0.0,0.0,-5.011111111111111,2,2,0.0,5.0,2,0.1191860465116279,0.0084033613445378,PHI,-0.0087298959844808,-0.0677453597283543,0.0298008613358993,60.62091503267973,39.37908496732026,0.3482142857142857,0.5714285714285714,0.3513513513513513,0,0.5,189.8,99.9,-19.1,-0.1059424872876424,-0.1113812722295714,-0.0978081641946698,16.7,0.355108877721943,0.1411411411411411,2024
13,LA,T.Atwell,3.0,0.0,0.7,42.3,0.0,0.0,0.0,7.3,5.9,0.0,0.0,0.1,6.000000000000001,-3.733333333333333,2,2,0.0,5.0,2,0.1154855643044619,0.0078431372549019,NO,-0.0081530414972506,-0.0834674711135123,0.0393845316516274,61.458333333333336,38.54166666666667,0.325,0.6470588235294118,0.3658536585365853,0,0.4545454545454545,270.3636363636364,131.0,-14.272727272727272,0.0152693946016956,-0.029704525292798,0.081674929752771,22.0,0.3507306889352818,0.1046931407942238,2024
